dose,category,location,year,coverage,low,high,size
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Texas,2013,90.400000,77.200000,96.400000,62.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,WA-Eastern WA Counties,2010,87.400000,75.800000,93.900000,61.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Region  7,1996,89.700000,86.800000,92.000000,1015.000000
1doseMMRVaccinationAge,19-35 Months,Maryland,2005,93.600000,89.200000,96.300000,433.000000
1doseMMRVaccinationAge,19-35 Months,Maine,1999,91.200000,86.800000,94.200000,278.000000
1doseMMRVaccinationFacilityType,Public,Ohio,1998,95.400000,87.700000,98.400000,78.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,WA-King County,1995,88.100000,80.300000,93.100000,134.000000
1doseMMRVaccinationAge,24 Months,Utah,2013,92.100000,87.500000,95.100000,249.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,California,2003,95.100000,89.300000,97.900000,381.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Louisiana,2001,83.100000,76.200000,88.400000,263.000000
1doseMMRVaccinationFacilityType,Private,District of Columbia,2011,96.300000,91.100000,98.500000,219.000000
1doseMMRVaccinationAge,13 Months,Kentucky,2015,36.400000,29.600000,43.700000,241.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Delaware,2001,97.500000,84.000000,99.700000,36.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Missouri,2015,96.100000,91.300000,98.300000,165.000000
1doseMMRVaccinationAge,19-35 Months,LA-Orleans Parish,2002,88.000000,82.500000,92.000000,242.000000
1doseMMRVaccinationFacilityType,Public,Maryland,2002,84.400000,58.400000,95.400000,48.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,South Carolina,2008,91.400000,81.200000,96.300000,64.000000
1doseMMRVaccinationRaceEthnicity,Asian only  non-Hispanic,Region  6,2012,84.800000,65.400000,94.300000,106.000000
1doseMMRVaccinationWIC,Participating,Maine,2003,93.400000,85.600000,97.100000,107.000000
1doseMMRVaccinationVFCProgramProvider,Participating,OH-Franklin County,2003,93.900000,86.900000,97.300000,148.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,TX-Rest of State,1999,94.000000,89.300000,96.700000,185.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Maryland,2004,93.800000,68.600000,99.000000,40.000000
1doseMMRVaccinationAge,19 Months,Wisconsin,2008,91.900000,85.900000,95.400000,222.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,North Carolina,2006,100.000000,nan,nan,33.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Virginia,2009,93.900000,67.200000,99.100000,38.000000
1doseMMRVaccinationAge,24 Months,Illinois,2013,89.800000,85.900000,92.700000,495.000000
1doseMMRVaccinationWIC,Not Participating ,NY-Rest of State,2017,92.400000,87.700000,95.500000,181.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,United States,2003,93.200000,92.400000,93.900000,12177.000000
1doseMMRVaccinationPoverty,Unknown poverty,TX-City of Houston,2000,85.700000,70.700000,93.700000,50.000000
1doseMMRVaccinationVFCProgramProvider,Participating,CA-Los Angeles County,2002,93.300000,88.700000,96.100000,199.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Ohio,2006,95.000000,88.200000,98.000000,65.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Idaho,2003,94.400000,82.000000,98.400000,52.000000
1doseMMRVaccinationFacilityType,Other,Nebraska,2012,87.900000,74.000000,94.800000,60.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Alabama,2004,89.600000,75.400000,96.000000,72.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,NJ-Rest of State,2006,93.700000,89.600000,96.200000,237.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Connecticut,2013,97.600000,84.700000,99.700000,45.000000
1doseMMRVaccinationFacilityType,Other,AZ-Maricopa County,2000,81.300000,70.400000,88.800000,88.000000
1doseMMRVaccinationAge,19-35 Months,NV-Rest of State,2000,87.300000,82.900000,90.800000,332.000000
1doseMMRVaccinationFacilityType,Private,Delaware,2001,95.200000,90.600000,97.600000,175.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Tennessee,2000,91.600000,85.200000,95.400000,201.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Vermont,2009,95.000000,72.000000,99.300000,30.000000
1doseMMRVaccinationFacilityType,Other,TX-Dallas County,2006,90.800000,76.400000,96.800000,61.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,United States,2010,91.300000,89.800000,92.600000,3877.000000
1doseMMRVaccinationAge,19 Months,Washington,1998,84.500000,80.500000,87.700000,606.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Tennessee,2001,98.400000,94.800000,99.500000,81.000000
1doseMMRVaccinationFacilityType,Other,Region  9,2001,90.400000,85.100000,94.000000,581.000000
1doseMMRVaccinationFacilityType,Mixed,Region  9,2012,93.800000,79.600000,98.300000,199.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,AL-Rest of State,2009,98.200000,92.200000,99.600000,72.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Montana,2003,93.100000,88.600000,95.900000,213.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Hawaii,2003,94.900000,87.800000,98.000000,85.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Region  4,1996,93.600000,91.400000,95.300000,924.000000
1doseMMRVaccinationFacilityType,Other,Washington,2002,83.100000,71.800000,90.400000,95.000000
1doseMMRVaccinationVFCProgramProvider,Participating,IL-City of Chicago,2001,86.000000,79.900000,90.500000,218.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,TX-Dallas County,2011,84.100000,66.000000,93.500000,63.000000
1doseMMRVaccinationAge,24 Months,Georgia,2015,87.300000,80.600000,91.900000,286.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Maine,2008,90.900000,83.600000,95.200000,119.000000
1doseMMRVaccinationAge,19 Months,New Jersey,1999,88.200000,83.700000,91.500000,587.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,FL-Miami-Dade County,1995,93.700000,86.400000,97.200000,107.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Delaware,1999,95.800000,89.300000,98.500000,70.000000
1doseMMRVaccinationAge,19-35 Months,New Mexico,2004,89.900000,84.400000,93.600000,325.000000
1doseMMRVaccinationFacilityType,Private,NV-Rest of State,2004,87.500000,79.300000,92.800000,155.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Massachusetts,1996,97.400000,95.200000,98.600000,485.000000
1doseMMRVaccinationAge,24 Months,Massachusetts,2010,90.800000,85.300000,94.300000,297.000000
1doseMMRVaccinationVFCProgramProvider,Participating,TX-El Paso County,2006,92.100000,87.600000,95.000000,260.000000
1doseMMRVaccinationFacilityType,Mixed,Indiana,2013,91.600000,76.200000,97.400000,35.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,United States,1996,91.200000,90.200000,92.200000,7623.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Region  2,1998,94.900000,92.600000,96.600000,606.000000
1doseMMRVaccinationFacilityType,Private,AL-Rest of State,1998,96.000000,91.500000,98.200000,144.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Region  7,1997,89.200000,85.700000,92.000000,555.000000
1doseMMRVaccinationAge,19 Months,CA-Los Angeles County,2003,93.500000,89.600000,96.000000,256.000000
1doseMMRVaccinationAge,19-35 Months,CA-Rest of State,2002,89.800000,84.300000,93.500000,282.000000
1doseMMRVaccinationFacilityType,Other,Georgia,2003,89.500000,75.600000,95.900000,56.000000
1doseMMRVaccinationFacilityType,Private,New Hampshire,1998,95.300000,91.200000,97.500000,204.000000
1doseMMRVaccinationAge,19 Months,IL-Rest of State,1997,82.100000,76.000000,86.900000,270.000000
1doseMMRVaccinationAge,13 Months,Nevada,2016,64.000000,55.900000,71.400000,202.000000
1doseMMRVaccinationAge,13 Months,Region  6,2002,49.500000,45.900000,53.100000,2709.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,New York,2007,96.600000,91.900000,98.600000,125.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,MN-Rest of State,2001,91.500000,83.700000,95.800000,107.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,FL-Rest of State,2009,90.900000,85.300000,94.500000,246.000000
1doseMMRVaccinationWIC,Participating,Wyoming,2003,89.000000,81.000000,93.900000,117.000000
1doseMMRVaccinationPoverty,Unknown poverty,Region  2,2000,89.800000,82.900000,94.100000,191.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Oklahoma,2002,79.500000,65.000000,89.000000,87.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Pennsylvania,1999,87.400000,47.700000,98.100000,45.000000
1doseMMRVaccinationFacilityType,Public,WA-Eastern/Western WA Counties,2008,98.000000,86.800000,99.700000,30.000000
1doseMMRVaccinationAge,19-35 Months,NV-Clark County,2005,84.400000,77.600000,89.400000,179.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,South Carolina,2013,90.600000,82.700000,95.100000,125.000000
1doseMMRVaccinationAge,24 Months,CA-Santa Clara County,2006,93.500000,89.500000,96.100000,218.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,TN-Davidson County,2002,89.600000,83.400000,93.600000,195.000000
1doseMMRVaccinationAge,24 Months,Texas,2006,90.300000,87.700000,92.300000,1422.000000
1doseMMRVaccinationPoverty,Unknown poverty,Oklahoma,1995,76.200000,57.000000,88.600000,36.000000
1doseMMRVaccinationAge,19 Months,PA-Allegheny County,2006,85.800000,78.700000,90.800000,290.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Oregon,1997,93.200000,83.000000,97.500000,56.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Missouri,2005,84.900000,74.000000,91.700000,78.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Missouri,2008,93.300000,81.000000,97.800000,85.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Region  3,2015,90.500000,79.200000,96.000000,132.000000
1doseMMRVaccinationAge,19-35 Months,South Dakota,2015,91.400000,85.300000,95.100000,219.000000
1doseMMRVaccinationPoverty,Living Below Poverty,NY-Rest of State,2005,93.400000,76.200000,98.400000,31.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Region  2,2017,92.600000,84.300000,96.600000,118.000000
1doseMMRVaccinationFacilityType,Private,MA-Rest of State,1995,93.700000,88.800000,96.500000,206.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Texas,2016,88.600000,83.400000,92.300000,431.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Arizona,2017,93.600000,87.700000,96.700000,148.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,CO-Rest of State,2008,97.000000,92.900000,98.800000,108.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,GA-Fulton/DeKalb Counties,2001,93.000000,73.700000,98.500000,43.000000
1doseMMRVaccinationFacilityType,Other,Missouri,1999,91.400000,81.600000,96.200000,70.000000
1doseMMRVaccinationFacilityType,Public,Utah,1997,91.300000,83.000000,95.800000,81.000000
1doseMMRVaccinationAge,19 Months,NY-Rest of State,2013,89.100000,83.000000,93.200000,226.000000
1doseMMRVaccinationFacilityType,Public,Illinois,2017,100.000000,nan,nan,55.000000
1doseMMRVaccinationAge,19-35 Months,Montana,2016,86.000000,80.000000,90.400000,246.000000
1doseMMRVaccinationAge,13 Months,MI-Rest of State,1999,33.900000,28.200000,40.200000,306.000000
1doseMMRVaccinationAge,24 Months,California,2009,89.400000,85.000000,92.700000,386.000000
1doseMMRVaccinationPoverty,Living Below Poverty,South Carolina,1995,82.600000,67.100000,91.700000,39.000000
1doseMMRVaccinationPoverty,Unknown poverty,MA-City of Boston,1998,97.500000,89.200000,99.500000,41.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Mississippi,2005,93.400000,83.200000,97.600000,68.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Region  2,2006,97.300000,92.100000,99.100000,178.000000
1doseMMRVaccinationAge,13 Months,TX-Bexar County,2005,60.000000,51.800000,67.700000,218.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,FL-Duval County,1997,87.500000,81.000000,92.000000,258.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,South Dakota,1997,93.400000,76.900000,98.400000,30.000000
1doseMMRVaccinationAge,19-35 Months,Alabama,2005,94.100000,90.300000,96.500000,419.000000
1doseMMRVaccinationAge,13 Months,Region  1,1996,16.400000,14.200000,18.800000,2053.000000
1doseMMRVaccinationWIC,Not Participating ,PA-Philadelphia,2005,100.000000,nan,nan,64.000000
1doseMMRVaccinationAge,19 Months,North Dakota,2001,82.400000,77.100000,86.700000,320.000000
1doseMMRVaccinationAge,19 Months,West Virginia,2009,79.400000,71.500000,85.500000,212.000000
1doseMMRVaccinationAge,19-35 Months,MI-City of Detroit,2005,90.700000,84.100000,94.700000,159.000000
1doseMMRVaccinationPoverty,Living Below Poverty,CA-Rest of State,2010,88.000000,73.300000,95.200000,42.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,South Carolina,2016,100.000000,nan,nan,31.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,New Jersey,2009,86.800000,81.400000,90.700000,313.000000
1doseMMRVaccinationVFCProgramProvider,Participating,GA-Fulton/DeKalb Counties,2006,95.000000,86.700000,98.200000,154.000000
1doseMMRVaccinationFacilityType,Private,WI-Rest of State,2005,91.900000,84.400000,95.900000,102.000000
1doseMMRVaccinationAge,19-35 Months,WI-Milwaukee County,2004,94.300000,90.100000,96.800000,283.000000
1doseMMRVaccinationAge,13 Months,WI-Milwaukee County,2003,41.200000,34.300000,48.400000,262.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Virginia,1999,87.900000,79.600000,93.100000,189.000000
1doseMMRVaccinationAge,19-35 Months,Region  7,1999,89.000000,86.500000,91.100000,1250.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,IN-Marion County,2000,86.400000,77.700000,92.000000,169.000000
1doseMMRVaccinationAge,19-35 Months,Florida,2006,91.200000,87.300000,94.000000,921.000000
1doseMMRVaccinationFacilityType,Private,South Carolina,2017,87.000000,76.500000,93.200000,136.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,TX-Rest of State,1995,92.000000,82.700000,96.600000,166.000000
1doseMMRVaccinationFacilityType,Other,Ohio,1995,78.000000,62.400000,88.300000,98.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Maryland,2004,94.800000,86.700000,98.100000,258.000000
1doseMMRVaccinationPoverty,Unknown poverty,Texas,2013,87.500000,62.800000,96.700000,38.000000
1doseMMRVaccinationAge,13 Months,Region  4,2007,52.600000,49.500000,55.500000,2549.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Alabama,1995,86.500000,78.700000,91.800000,269.000000
1doseMMRVaccinationFacilityType,Public,AL-Rest of State,2000,79.700000,61.500000,90.600000,49.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,MI-Rest of State,2006,94.000000,88.800000,96.900000,260.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Arizona,2005,88.200000,77.800000,94.100000,84.000000
1doseMMRVaccinationWIC,Participating,Region  1,2013,92.900000,87.500000,96.100000,544.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,WA-King County,1998,94.700000,90.800000,97.000000,230.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Region  5,2017,87.500000,82.200000,91.400000,276.000000
1doseMMRVaccinationFacilityType,Public,Region  1,1995,98.400000,93.000000,99.700000,79.000000
1doseMMRVaccinationPoverty,Living Below Poverty,New York,2016,90.400000,83.800000,94.500000,143.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Arkansas,2011,94.100000,84.000000,98.000000,99.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Alaska,2007,84.600000,72.400000,92.000000,65.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Maryland,2009,90.600000,80.400000,95.700000,175.000000
1doseMMRVaccinationFacilityType,Private,MN-Rest of State,2008,94.100000,83.000000,98.100000,60.000000
1doseMMRVaccinationFacilityType,Mixed,Utah,2008,79.800000,56.700000,92.300000,38.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Hawaii,1998,88.600000,77.800000,94.600000,73.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Colorado,1999,87.400000,78.700000,92.900000,119.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,CA-Rest of State,2009,95.400000,87.100000,98.500000,73.000000
1doseMMRVaccinationWIC,Not Participating ,Missouri,2009,91.600000,86.100000,95.100000,203.000000
1doseMMRVaccinationAge,13 Months,Pennsylvania,2007,44.400000,39.200000,49.700000,552.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Indiana,2010,96.300000,88.400000,98.900000,78.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Region  7,2014,90.300000,82.800000,94.700000,186.000000
1doseMMRVaccinationFacilityType,Other,CA-Rest of State,2012,92.500000,81.100000,97.300000,32.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Michigan,1997,87.200000,81.500000,91.300000,230.000000
1doseMMRVaccinationWIC,Participating,New Hampshire,2007,92.000000,79.200000,97.200000,37.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,New York,2004,96.800000,93.200000,98.500000,290.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Missouri,1998,93.000000,77.500000,98.100000,41.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Nebraska,2002,94.800000,88.600000,97.700000,120.000000
1doseMMRVaccinationAge,19 Months,Nevada,2007,81.300000,75.000000,86.300000,232.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,IL-City of Chicago,1996,88.800000,80.400000,93.800000,94.000000
1doseMMRVaccinationWIC,Not Participating ,New Jersey,2003,93.400000,87.900000,96.500000,216.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,CA-Los Angeles County,2000,96.100000,85.100000,99.100000,44.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Hawaii,1996,93.700000,81.500000,98.100000,50.000000
1doseMMRVaccinationFacilityType,Other,South Carolina,1997,93.400000,83.400000,97.600000,51.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Nebraska,2009,92.400000,77.300000,97.700000,34.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Hawaii,2007,97.900000,91.500000,99.500000,60.000000
