dose,category,location,year,coverage,low,high,size
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Region  7,2001,58.500000,47.300000,68.900000,104.000000
1doseVaricellaVaccinationAge,24 Months,Tennessee,2003,85.300000,81.200000,88.700000,892.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Connecticut,2004,91.900000,83.900000,96.100000,170.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Region  3,2000,72.800000,64.500000,79.700000,477.000000
1doseVaricellaVaccinationFacilityType,Other,South Carolina,2003,80.200000,60.200000,91.600000,33.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Kansas,2004,77.800000,70.000000,84.000000,213.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Region 10,2008,87.900000,80.600000,92.700000,211.000000
1doseVaricellaVaccinationAge,19-35 Months,HP 2020 Target,2005,90.000000,nan,nan,nan
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Alabama,2001,87.600000,82.900000,91.200000,398.000000
1doseVaricellaVaccinationAge,19-35 Months,Region  7,2012,90.200000,87.400000,92.500000,1119.000000
1doseVaricellaVaccinationFacilityType,Public,CA-Fresno County,2006,87.400000,71.700000,95.000000,41.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Region  6,2011,94.600000,92.300000,96.300000,1142.000000
1doseVaricellaVaccinationWIC,Not Participating ,Washington,2005,73.700000,66.000000,80.200000,256.000000
1doseVaricellaVaccinationAge,19-35 Months,Vermont,2014,87.000000,81.600000,90.900000,246.000000
1doseVaricellaVaccinationFacilityType,Public,TX-Rest of State,2012,82.400000,63.400000,92.700000,42.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Region  2,2004,88.200000,83.600000,91.600000,473.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,TX-El Paso County,2007,91.200000,84.900000,95.100000,204.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,TX-El Paso County,1996,10.000000,5.800000,16.700000,103.000000
1doseVaricellaVaccinationFacilityType,Private,NY-Rest of State,1996,22.300000,16.600000,29.400000,204.000000
1doseVaricellaVaccinationFacilityType,Public,Region  6,2012,89.500000,81.700000,94.200000,282.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Indiana,2015,86.000000,65.500000,95.200000,39.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Ohio,2011,92.700000,83.900000,96.900000,121.000000
1doseVaricellaVaccinationAge,19-35 Months,Region  4,2013,93.100000,91.100000,94.600000,1671.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,District of Columbia,2006,92.300000,85.500000,96.000000,172.000000
1doseVaricellaVaccinationFacilityType,Mixed,Region  9,2003,94.100000,85.900000,97.600000,151.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Iowa,2014,88.100000,80.200000,93.200000,162.000000
1doseVaricellaVaccinationFacilityType,Other,MA-Rest of State,2004,81.100000,62.100000,91.900000,36.000000
1doseVaricellaVaccinationWIC,Participating,GA-Fulton/DeKalb Counties,2006,81.300000,69.100000,89.400000,92.000000
1doseVaricellaVaccinationAge,24 Months,WI-Milwaukee County,1998,30.600000,25.000000,36.800000,320.000000
1doseVaricellaVaccinationAge,24 Months,West Virginia,2016,82.500000,76.300000,87.400000,235.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Louisiana,2004,91.400000,86.100000,94.800000,270.000000
1doseVaricellaVaccinationAge,19 Months,AL-Rest of State,2000,74.300000,68.000000,79.800000,286.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,CA-Rest of State,2008,93.700000,87.600000,96.900000,148.000000
1doseVaricellaVaccinationAge,24 Months,Utah,2016,86.200000,79.500000,90.900000,252.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,PA-Rest of State,2001,80.700000,74.600000,85.600000,217.000000
1doseVaricellaVaccinationAge,19 Months,Hawaii,2013,86.600000,79.800000,91.400000,243.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Region  9,2010,85.000000,62.500000,95.100000,170.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Oklahoma,2011,90.300000,81.700000,95.100000,167.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Minnesota,2010,92.400000,86.100000,96.000000,174.000000
1doseVaricellaVaccinationAge,19 Months,IL-City of Chicago,1999,31.800000,25.100000,39.500000,271.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Region  9,2009,90.200000,84.700000,93.900000,413.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Region  5,2017,85.400000,77.900000,90.600000,148.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,United States,2009,86.100000,80.500000,90.300000,561.000000
1doseVaricellaVaccinationWIC,Participating,Connecticut,2005,96.800000,87.300000,99.300000,51.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Idaho,2017,89.900000,83.600000,93.900000,153.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Florida,2016,91.200000,77.300000,96.900000,61.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Kentucky,1999,71.200000,58.500000,81.200000,79.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,TX-Rest of State,2003,90.700000,83.700000,94.900000,148.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Region  7,2009,90.100000,87.200000,92.400000,834.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Kansas,2008,92.000000,82.600000,96.600000,104.000000
1doseVaricellaVaccinationAge,19-35 Months,PA-Philadelphia,2013,97.400000,94.500000,98.800000,267.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Indiana,2006,89.500000,81.900000,94.100000,348.000000
1doseVaricellaVaccinationFacilityType,Public,Region  7,1998,21.900000,16.400000,28.600000,243.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,TN-Rest of State,2004,88.100000,78.200000,93.900000,111.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Tennessee,2010,98.300000,95.800000,99.300000,187.000000
1doseVaricellaVaccinationAge,13 Months,TX-Bexar County,2004,61.500000,54.100000,68.300000,266.000000
1doseVaricellaVaccinationAge,13 Months,South Dakota,2011,46.100000,36.400000,56.200000,254.000000
1doseVaricellaVaccinationFacilityType,Mixed,West Virginia,2014,86.100000,68.700000,94.600000,54.000000
1doseVaricellaVaccinationFacilityType,Other,WA-Eastern WA Counties,2006,73.800000,59.700000,84.200000,69.000000
1doseVaricellaVaccinationAge,19-35 Months,New Jersey,2014,92.100000,87.000000,95.300000,262.000000
1doseVaricellaVaccinationFacilityType,Private,Nevada,2007,85.800000,77.600000,91.300000,136.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,Florida,2002,83.000000,75.300000,88.600000,247.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Florida,2001,76.300000,70.900000,81.000000,567.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,West Virginia,2017,95.300000,89.400000,98.000000,102.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,TX-City of Houston,2000,69.900000,63.200000,75.900000,293.000000
1doseVaricellaVaccinationAge,24 Months,Indiana,2008,85.400000,79.400000,89.800000,301.000000
1doseVaricellaVaccinationFacilityType,Other,Mississippi,2006,87.200000,76.100000,93.600000,81.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,NJ-Rest of State,2003,77.600000,70.000000,83.700000,207.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,TN-Rest of State,2006,81.800000,64.600000,91.700000,40.000000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Region  2,2008,91.300000,65.200000,98.300000,33.000000
1doseVaricellaVaccinationWIC,Participating,Texas,2003,85.700000,81.500000,89.100000,888.000000
1doseVaricellaVaccinationAge,24 Months,Region  1,2002,82.300000,79.800000,84.600000,1971.000000
1doseVaricellaVaccinationAge,19-35 Months,Nebraska,2014,95.100000,90.700000,97.500000,239.000000
1doseVaricellaVaccinationFacilityType,Other,Delaware,2002,88.300000,77.400000,94.300000,65.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Alaska,2000,45.900000,38.800000,53.100000,225.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,IL-City of Chicago,2004,78.100000,63.700000,87.800000,68.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Oregon,2004,92.100000,81.600000,96.800000,69.000000
1doseVaricellaVaccinationAge,19 Months,Guam,2016,70.200000,64.000000,75.700000,314.000000
1doseVaricellaVaccinationFacilityType,Other,South Dakota,2008,94.400000,86.700000,97.700000,71.000000
1doseVaricellaVaccinationFacilityType,Public,Iowa,2010,91.400000,68.800000,98.100000,36.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,CA-Santa Clara County,2008,97.800000,85.600000,99.700000,38.000000
1doseVaricellaVaccinationFacilityType,Private,TN-Rest of State,2000,70.200000,60.600000,78.200000,158.000000
1doseVaricellaVaccinationFacilityType,Public,WA-Eastern WA Counties,2010,93.500000,85.100000,97.400000,62.000000
1doseVaricellaVaccinationFacilityType,Public,IL-City of Chicago,2013,93.700000,78.500000,98.400000,33.000000
1doseVaricellaVaccinationFacilityType,Public,District of Columbia,2014,100.000000,nan,nan,38.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,WA-Rest of State,2001,53.200000,41.500000,64.600000,85.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,Mississippi,2011,91.100000,85.100000,94.800000,243.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Massachusetts,2005,94.900000,90.400000,97.400000,164.000000
1doseVaricellaVaccinationFacilityType,Mixed,Indiana,2007,87.600000,76.200000,94.000000,71.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,PA-Philadelphia,2011,91.900000,83.900000,96.100000,114.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,AL-Jefferson County,2003,94.400000,90.000000,96.900000,179.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,North Dakota,2002,73.100000,59.500000,83.400000,108.000000
1doseVaricellaVaccinationFacilityType,Other,District of Columbia,1998,63.500000,48.300000,76.500000,60.000000
1doseVaricellaVaccinationFacilityType,Other,Region  6,2004,83.700000,77.200000,88.600000,499.000000
1doseVaricellaVaccinationFacilityType,Mixed,Maryland,2009,98.700000,94.600000,99.700000,36.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,OH-Franklin County,2001,79.400000,71.000000,85.800000,123.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,LA-Orleans Parish,1998,35.200000,29.100000,41.900000,250.000000
1doseVaricellaVaccinationFacilityType,Private,Region  9,2017,93.800000,85.700000,97.400000,630.000000
1doseVaricellaVaccinationAge,24 Months,Region  6,1996,7.600000,6.200000,9.300000,2450.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,Illinois,1998,16.100000,9.600000,25.800000,84.000000
1doseVaricellaVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Region  3,2005,95.300000,89.500000,97.900000,85.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Indiana,1999,26.900000,16.800000,40.300000,73.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Washington,1999,21.200000,12.900000,32.700000,82.000000
1doseVaricellaVaccinationAge,19 Months,Arkansas,1999,52.900000,45.300000,60.200000,291.000000
1doseVaricellaVaccinationAge,19-35 Months,NV-Rest of State,2001,68.200000,62.100000,73.800000,298.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,Region  5,2000,53.000000,46.700000,59.300000,694.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Minnesota,2011,86.400000,63.500000,95.800000,46.000000
1doseVaricellaVaccinationAge,13 Months,TX-City of Houston,2007,53.400000,47.000000,59.700000,320.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Idaho,2014,90.900000,77.900000,96.600000,78.000000
1doseVaricellaVaccinationAge,19 Months,Oregon,2002,70.600000,64.700000,76.000000,283.000000
1doseVaricellaVaccinationFacilityType,Private,Louisiana,2015,94.400000,87.100000,97.600000,148.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Region  5,2008,89.700000,87.700000,91.400000,1935.000000
1doseVaricellaVaccinationFacilityType,Other,Region  4,2006,90.200000,87.400000,92.500000,921.000000
1doseVaricellaVaccinationVFCProgramProvider,Participating,TX-El Paso County,2000,78.100000,72.100000,83.200000,292.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,MD-Rest of State,2010,89.600000,75.800000,96.000000,56.000000
1doseVaricellaVaccinationRaceEthnicity,Hispanic,Region  1,2014,89.500000,77.800000,95.400000,134.000000
1doseVaricellaVaccinationVFCProgramProvider,Not Participating ,Maryland,2011,78.300000,54.400000,91.600000,50.000000
1doseVaricellaVaccinationAge,19 Months,MI-Rest of State,2001,71.200000,65.000000,76.600000,320.000000
1doseVaricellaVaccinationRaceEthnicity,Black only  non-Hispanic,FL-Duval County,2003,88.900000,75.500000,95.400000,56.000000
1doseVaricellaVaccinationUrbanicity,Living in an MSA Noncentral City,TX-Dallas County,1997,25.300000,18.000000,34.300000,123.000000
1doseVaricellaVaccinationAge,19-35 Months,WA-King County,1999,38.400000,32.700000,44.400000,325.000000
1doseVaricellaVaccinationWIC,Participating,CA-Los Angeles County,2004,90.500000,84.800000,94.200000,195.000000
1doseVaricellaVaccinationAge,13 Months,Nevada,2012,49.600000,42.600000,56.600000,287.000000
1doseVaricellaVaccinationWIC,Not Participating ,Region  7,2008,88.500000,84.900000,91.400000,798.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,MI-City of Detroit,1999,33.100000,23.500000,44.300000,98.000000
1doseVaricellaVaccinationWIC,Not Participating ,North Carolina,2009,90.600000,82.700000,95.100000,149.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Hawaii,1996,16.600000,9.200000,28.000000,74.000000
1doseVaricellaVaccinationWIC,Not Participating ,Alabama,2013,91.400000,74.200000,97.500000,74.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,IN-Rest of State,2002,66.500000,54.200000,77.000000,87.000000
1doseVaricellaVaccinationAge,19-35 Months,Region  3,2012,89.800000,87.000000,92.000000,2035.000000
1doseVaricellaVaccinationFacilityType,Private,Oklahoma,1998,56.400000,45.900000,66.300000,111.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Delaware,2001,80.000000,73.400000,85.200000,207.000000
1doseVaricellaVaccinationAge,19 Months,OH-Rest of State,2008,88.300000,83.000000,92.100000,300.000000
1doseVaricellaVaccinationFacilityType,Public,Illinois,2003,71.700000,56.500000,83.200000,95.000000
1doseVaricellaVaccinationWIC,Participating,Region 10,2008,89.200000,84.800000,92.400000,515.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Region  7,1997,9.100000,5.100000,15.800000,154.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Rhode Island,2003,86.300000,69.500000,94.600000,37.000000
1doseVaricellaVaccinationPoverty,Living At or Above Poverty,Region  4,2006,93.200000,91.600000,94.600000,2593.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Massachusetts,2008,91.800000,81.500000,96.600000,44.000000
1doseVaricellaVaccinationAge,19-35 Months,Washington,2000,48.900000,44.300000,53.600000,575.000000
1doseVaricellaVaccinationAge,19-35 Months,AZ-Rest of State,2005,84.800000,78.000000,89.800000,210.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,South Dakota,2015,95.200000,84.700000,98.600000,68.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Virginia,1997,26.200000,16.300000,39.400000,62.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,United States,2000,60.300000,58.100000,62.500000,4916.000000
1doseVaricellaVaccinationPoverty,Unknown poverty,North Carolina,1997,35.900000,21.800000,52.900000,44.000000
1doseVaricellaVaccinationWIC,Not Participating ,New York,2006,87.800000,82.000000,91.900000,269.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,Vermont,2009,76.600000,57.400000,88.800000,30.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,NM-Rest of State,2000,67.300000,54.500000,78.000000,88.000000
1doseVaricellaVaccinationRaceEthnicity,White only  non-Hispanic,IL-City of Chicago,2006,89.600000,81.100000,94.600000,93.000000
1doseVaricellaVaccinationWIC,Participating,MI-Rest of State,2008,86.700000,77.400000,92.500000,113.000000
1doseVaricellaVaccinationUrbanicity,Living In A Non MSA,Wyoming,2009,84.100000,77.200000,89.200000,185.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,South Dakota,2014,95.600000,86.500000,98.700000,46.000000
1doseVaricellaVaccinationAge,13 Months,United States,2013,56.800000,55.200000,58.400000,13611.000000
1doseVaricellaVaccinationUrbanicity,Living In An MSA Central City,New Hampshire,2016,96.100000,76.700000,99.500000,38.000000
1doseVaricellaVaccinationFacilityType,Public,MD-City of Baltimore,2008,93.000000,79.000000,97.900000,34.000000
1doseVaricellaVaccinationAge,13 Months,Texas,2008,60.100000,54.300000,65.600000,1377.000000
1doseVaricellaVaccinationWIC,Not Participating ,Utah,2008,92.400000,85.700000,96.100000,176.000000
1doseVaricellaVaccinationFacilityType,Public,Arkansas,2000,82.200000,73.200000,88.700000,114.000000
1doseVaricellaVaccinationAge,24 Months,Nebraska,2000,61.400000,55.200000,67.300000,290.000000
1doseVaricellaVaccinationPoverty,Living Below Poverty,Montana,2005,79.500000,58.200000,91.500000,39.000000
1doseVaricellaVaccinationAge,24 Months,Kansas,1999,52.400000,46.200000,58.500000,328.000000
