dose,category,location,year,coverage,low,high,size
2 doses Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,United States,2017,56.500000,38.700000,72.800000,69.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,Nebraska,2015,67.300000,46.400000,83.100000,36.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Washington,2017,61.500000,43.300000,77.000000,45.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,South Dakota,2015,83.600000,70.100000,91.700000,68.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,New York,2013,59.200000,45.300000,71.800000,73.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Region  2,2008,29.700000,25.800000,34.000000,666.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Wyoming,2015,16.800000,12.000000,23.000000,219.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Rhode Island,2011,86.400000,81.000000,90.400000,294.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Oregon,2006,41.400000,33.400000,50.000000,172.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Georgia,2011,91.400000,86.300000,94.700000,296.000000
1 dose Hepatitis A Vaccination - Poverty,Black only  non-Hispanic,Illinois,2010,73.600000,59.000000,84.400000,108.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Michigan,2012,11.400000,8.000000,16.100000,283.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Mississippi,2017,72.100000,62.800000,79.900000,162.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,California,2016,82.900000,73.500000,89.400000,278.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Hawaii,2014,55.400000,47.800000,62.700000,250.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Arizona,2017,62.100000,52.100000,71.100000,128.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,NY-City of New York,2014,67.500000,54.500000,78.200000,96.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Georgia,2017,25.400000,19.700000,32.100000,299.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,New Jersey,2013,48.800000,33.500000,64.300000,47.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,Connecticut,2016,92.600000,80.100000,97.500000,48.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,TX-Rest of State,2017,77.400000,62.700000,87.500000,71.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Hawaii,2017,90.200000,83.400000,94.400000,167.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Vermont,2016,84.500000,78.900000,88.800000,252.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,United States,2010,49.300000,47.100000,51.500000,5991.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Wyoming,2011,60.900000,50.200000,70.800000,236.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Florida,2017,84.200000,74.900000,90.500000,177.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  5,2012,39.100000,27.400000,52.100000,103.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  8,2014,76.500000,73.000000,79.700000,1554.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,North Dakota,2013,60.700000,53.500000,67.500000,278.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,TX-City of Houston,2009,55.300000,43.700000,66.400000,101.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Nevada,2009,82.700000,72.600000,89.600000,95.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Wyoming,2014,60.700000,50.700000,69.800000,205.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Florida,2015,39.500000,32.200000,47.300000,273.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  5,2008,73.100000,58.600000,83.800000,84.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,New Hampshire,2013,86.700000,76.800000,92.700000,98.000000
2 doses Hepatitis A Vaccination - WIC,Participating,New Hampshire,2011,63.400000,49.600000,75.300000,75.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,New York,2006,8.100000,4.500000,14.100000,161.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Montana,2016,44.300000,35.300000,53.500000,161.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  8,2012,51.900000,46.600000,57.100000,1235.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Kentucky,2016,20.600000,15.500000,26.800000,243.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,IL-City of Chicago,2007,47.200000,34.400000,60.300000,90.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Region  9,2015,85.400000,78.000000,90.600000,496.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Mississippi,2008,45.300000,37.700000,53.100000,236.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Maine,2011,37.600000,23.900000,53.600000,56.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Nevada,2017,89.000000,82.000000,93.500000,163.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  1,2013,92.400000,79.700000,97.400000,57.000000
1 dose Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,New Mexico,2009,72.500000,61.100000,81.600000,126.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Connecticut,2008,60.500000,45.800000,73.600000,62.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Kentucky,2014,77.200000,64.300000,86.400000,121.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Pennsylvania,2014,80.000000,72.200000,86.000000,281.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,PA-Rest of State,2010,58.200000,50.000000,66.000000,185.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Michigan,2009,47.200000,38.300000,56.200000,209.000000
1 dose Hepatitis A Vaccination - Poverty,Unknown poverty,Texas,2017,95.200000,85.700000,98.500000,106.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Missouri,2006,21.100000,14.300000,29.900000,146.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Missouri,2008,29.700000,23.000000,37.400000,189.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,TX-Bexar County,2011,78.100000,71.000000,83.800000,350.000000
1 dose Hepatitis A Vaccination - Age,Asian only  non-Hispanic,AZ-Rest of State,2005,38.800000,27.800000,51.100000,103.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  7,2011,53.700000,43.800000,63.200000,211.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,TX-Dallas County,2003,28.900000,21.600000,37.500000,158.000000
1 dose Hepatitis A Vaccination - Poverty,Unknown poverty,South Dakota,2011,84.400000,56.500000,95.700000,31.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,Georgia,2012,66.000000,57.100000,73.900000,217.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  9,2016,79.300000,73.000000,84.500000,1026.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  6,2004,2.700000,1.700000,4.100000,827.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Texas,2012,56.700000,49.500000,63.600000,471.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Utah,2009,92.300000,80.600000,97.200000,36.000000
1 dose Hepatitis A Vaccination - Age,24 Months,Hawaii,2011,74.300000,66.700000,80.700000,296.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Pennsylvania,2015,64.000000,55.200000,71.900000,322.000000
1 dose Hepatitis A Vaccination - WIC,Participating,South Carolina,2013,80.100000,67.700000,88.600000,98.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,NY-Rest of State,2011,30.700000,18.200000,46.900000,39.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Oregon,2014,61.800000,36.600000,82.000000,30.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,North Dakota,2017,73.300000,66.300000,79.300000,222.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Wisconsin,2016,85.100000,72.200000,92.600000,83.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Massachusetts,2017,56.900000,48.200000,65.300000,271.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,MA-Rest of State,2008,56.300000,48.400000,63.900000,239.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  2,2017,53.000000,44.600000,61.300000,187.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Region  6,2008,81.200000,77.700000,84.200000,2341.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  8,2013,58.700000,51.000000,66.000000,302.000000
1 dose Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,Kansas,2009,73.600000,64.400000,81.100000,171.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Missouri,2009,32.700000,26.100000,40.100000,252.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Region  6,2016,89.200000,85.700000,91.900000,1177.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Indiana,2008,67.800000,60.900000,74.100000,301.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,Delaware,2009,76.200000,66.700000,83.600000,144.000000
2 doses Hepatitis A Vaccination - Age,24 Months,United States,2014,38.600000,37.000000,40.300000,14893.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Georgia,2010,72.600000,60.900000,81.800000,85.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,South Carolina,2008,42.000000,31.900000,52.800000,159.000000
2 doses Hepatitis A Vaccination - Poverty,Unknown poverty,Region  5,2017,39.800000,24.600000,57.200000,52.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  1,2017,64.200000,59.300000,68.800000,1418.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Mississippi,2008,26.300000,19.000000,35.100000,136.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Missouri,2015,91.900000,79.500000,97.100000,42.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,TX-Dallas County,2008,72.900000,62.400000,81.300000,108.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Ohio,2016,43.600000,24.800000,64.400000,34.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Colorado,2008,46.400000,30.300000,63.300000,59.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Mississippi,2009,63.400000,51.300000,74.100000,88.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  7,2007,55.900000,49.000000,62.600000,366.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,North Carolina,2013,52.700000,44.600000,60.600000,230.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  1,2011,85.100000,75.300000,91.500000,207.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Oregon,2008,39.100000,31.300000,47.500000,195.000000
1 dose Hepatitis A Vaccination - Age,24 Months,North Dakota,2012,85.000000,77.600000,90.200000,258.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Indiana,2011,82.100000,74.100000,88.100000,154.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Illinois,2016,86.600000,81.300000,90.600000,302.000000
2 doses Hepatitis A Vaccination - Age,24 Months,District of Columbia,2011,37.100000,30.300000,44.400000,369.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Georgia,2005,5.800000,3.900000,8.600000,503.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Utah,2006,45.900000,35.000000,57.300000,94.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,New Mexico,2016,62.100000,51.100000,72.000000,104.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,TX-City of Houston,2014,87.200000,80.200000,92.000000,255.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Minnesota,2012,55.400000,47.600000,62.900000,290.000000
2 doses Hepatitis A Vaccination - WIC,Participating,New Mexico,2010,54.000000,45.000000,62.800000,158.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  3,2016,88.200000,84.200000,91.300000,916.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Connecticut,2014,90.800000,83.700000,95.000000,192.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Ohio,2015,82.500000,72.100000,89.700000,161.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,Region  6,2010,54.600000,51.000000,58.100000,2102.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Arizona,2004,7.200000,4.000000,12.700000,252.000000
2 doses Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,TX-Bexar County,2009,55.700000,43.800000,67.000000,82.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,PA-Rest of State,2017,58.300000,42.300000,72.700000,66.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Region  4,2009,74.300000,69.700000,78.500000,753.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Arkansas,2010,33.700000,23.800000,45.300000,120.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  2,2014,84.700000,77.300000,90.000000,175.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Arkansas,2017,20.300000,15.000000,27.000000,258.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Utah,2002,13.000000,9.400000,17.700000,255.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Rest of State,2012,57.200000,49.200000,64.800000,288.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Rhode Island,2010,90.400000,84.700000,94.100000,163.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Nebraska,2012,86.900000,76.200000,93.200000,108.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Region  1,2013,66.600000,55.100000,76.500000,170.000000
2 doses Hepatitis A Vaccination - WIC,Participating,North Dakota,2017,75.800000,64.100000,84.700000,76.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  3,2011,74.100000,71.000000,76.900000,2790.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Oregon,2015,95.200000,73.000000,99.300000,32.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Maine,2010,28.800000,22.200000,36.500000,198.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,TX-Rest of State,2003,15.400000,11.200000,20.800000,279.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Texas,2005,35.100000,25.100000,46.600000,232.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  4,2009,71.000000,63.600000,77.500000,381.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Wisconsin,2012,71.300000,47.500000,87.200000,44.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Vermont,2015,59.000000,46.600000,70.300000,82.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,NY-Rest of State,2007,24.900000,18.400000,32.700000,179.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Wisconsin,2004,17.100000,10.100000,27.200000,78.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Alabama,2007,27.200000,15.500000,43.000000,46.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  4,2008,50.200000,30.600000,69.700000,63.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,PA-Philadelphia,2007,21.900000,13.700000,33.100000,85.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Maryland,2009,77.300000,57.000000,89.800000,73.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Region  6,2014,56.600000,51.700000,61.300000,1380.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,California,2008,85.800000,69.900000,94.000000,79.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,IL-City of Chicago,2017,60.600000,45.200000,74.100000,65.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,South Dakota,2015,68.900000,58.000000,78.100000,111.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,New Jersey,2016,53.800000,37.400000,69.500000,42.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Region  2,2015,82.700000,77.700000,86.900000,391.000000
