dose,category,location,year,coverage,low,high,size
otavirus Vaccination - Race/Ethnicity,Hispanic,Region  2,2012,61.400000,53.200000,68.900000,192.000000
otavirus Vaccination - Age,19 Months,Virginia,2011,75.400000,68.400000,81.300000,394.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,TX-Bexar County,2012,69.200000,59.700000,77.400000,173.000000
otavirus Vaccination - WIC,Participating,Region  7,2009,42.100000,35.500000,48.900000,341.000000
otavirus Vaccination - Age,24 Months,Tennessee,2014,75.400000,67.800000,81.700000,273.000000
otavirus Vaccination - Age,7 Months,Virginia,2012,71.900000,63.400000,79.000000,294.000000
otavirus Vaccination - Age,19 Months,North Dakota,2013,78.400000,72.500000,83.300000,303.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,North Dakota,2016,77.500000,64.500000,86.800000,73.000000
otavirus Vaccination - Age,7 Months,California,2011,71.100000,64.900000,76.500000,407.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Maine,2016,76.200000,67.100000,83.300000,115.000000
otavirus Vaccination - Age,24 Months,North Dakota,2015,79.800000,72.900000,85.300000,234.000000
otavirus Vaccination - Facility Type,Private,District of Columbia,2014,67.200000,56.200000,76.600000,151.000000
otavirus Vaccination - Facility Type,Other,Arizona,2013,75.900000,64.800000,84.400000,156.000000
otavirus Vaccination - Poverty,Hispanic,District of Columbia,2013,84.700000,70.900000,92.700000,51.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Missouri,2014,61.100000,44.300000,75.600000,71.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,New Hampshire,2015,63.300000,44.200000,79.000000,34.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Indiana,2009,50.200000,41.500000,58.900000,357.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Delaware,2014,82.300000,69.300000,90.600000,82.000000
otavirus Vaccination - Age,7 Months,New Hampshire,2015,80.900000,74.000000,86.400000,195.000000
otavirus Vaccination - Facility Type,Public,Wisconsin,2014,80.700000,72.100000,87.100000,188.000000
otavirus Vaccination - Age,7 Months,Region  1,2015,80.700000,77.400000,83.700000,1507.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  4,2013,73.800000,69.500000,77.600000,984.000000
otavirus Vaccination - WIC,Not Participating ,TX-Dallas County,2012,79.900000,67.600000,88.300000,131.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Rhode Island,2016,91.300000,85.500000,94.900000,170.000000
otavirus Vaccination - Age,19-35 Months,Region 10,2010,50.900000,47.100000,54.700000,1240.000000
otavirus Vaccination - Age,7 Months,Missouri,2011,62.700000,56.300000,68.700000,397.000000
otavirus Vaccination - Age,19 Months,Hawaii,2012,70.600000,63.700000,76.600000,266.000000
otavirus Vaccination - Poverty,Living Below Poverty,Oklahoma,2014,65.200000,48.200000,79.100000,66.000000
otavirus Vaccination - Facility Type,Other,Michigan,2010,48.900000,30.200000,68.000000,38.000000
otavirus Vaccination - Facility Type,Hispanic,Maryland,2009,47.200000,25.900000,69.600000,41.000000
otavirus Vaccination - Age,24 Months,Region 10,2016,74.800000,70.900000,78.300000,1089.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Connecticut,2015,75.000000,61.900000,84.800000,85.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Nevada,2013,64.600000,53.400000,74.300000,126.000000
otavirus Vaccination - Facility Type,Living Below Poverty,TX-El Paso County,2013,71.500000,60.500000,80.500000,95.000000
otavirus Vaccination - Age,19-35 Months,New Hampshire,2017,84.500000,78.200000,89.200000,236.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,South Carolina,2015,81.900000,72.700000,88.500000,117.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,TX-Rest of State,2010,61.500000,52.100000,70.100000,145.000000
otavirus Vaccination - Age,19-35 Months,New York,2010,48.500000,43.000000,53.900000,454.000000
otavirus Vaccination - Age,7 Months,NY-Rest of State,2013,80.700000,73.500000,86.400000,226.000000
otavirus Vaccination - WIC,Participating,Region  1,2009,48.800000,41.100000,56.600000,506.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,PA-Rest of State,2017,93.400000,79.500000,98.100000,31.000000
otavirus Vaccination - Facility Type,Private,Kansas,2010,58.900000,47.500000,69.300000,122.000000
otavirus Vaccination - Age,19 Months,Missouri,2017,74.700000,67.300000,80.900000,229.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Arizona,2013,73.100000,63.600000,80.900000,138.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Rhode Island,2011,81.200000,73.800000,86.900000,256.000000
otavirus Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  3,2013,73.500000,56.700000,85.500000,119.000000
otavirus Vaccination - Age,7 Months,PA-Rest of State,2016,73.800000,66.300000,80.100000,327.000000
otavirus Vaccination - Age,19-35 Months,TX-City of Houston,2016,79.600000,71.000000,86.100000,173.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Pennsylvania,2010,64.000000,54.700000,72.400000,323.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,District of Columbia,2013,64.500000,49.800000,76.900000,80.000000
otavirus Vaccination - WIC,Participating,Region  2,2015,66.800000,60.600000,72.500000,345.000000
otavirus Vaccination - VFC Program Provider,Participating,Region  2,2014,67.300000,62.300000,71.900000,598.000000
otavirus Vaccination - Facility Type,Native Hawaiian or other Pacific Islander only  non-Hispanic,Alabama,2014,87.400000,75.800000,93.900000,145.000000
otavirus Vaccination - Facility Type,Mixed,Virginia,2016,73.500000,43.300000,91.000000,35.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Region  9,2015,74.700000,50.000000,89.700000,140.000000
otavirus Vaccination - Age,7 Months,North Carolina,2016,74.300000,66.500000,80.700000,267.000000
otavirus Vaccination - Age,19-35 Months,FL-Rest of State,2016,72.900000,64.300000,80.100000,273.000000
otavirus Vaccination - Age,7 Months,Mississippi,2010,56.900000,50.500000,63.000000,323.000000
otavirus Vaccination - Age,24 Months,Region  4,2012,67.600000,64.500000,70.600000,2318.000000
otavirus Vaccination - Facility Type,Mixed,Delaware,2015,76.100000,57.000000,88.500000,48.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-City of Houston,2009,46.800000,38.400000,55.400000,218.000000
otavirus Vaccination - Facility Type,Public,Connecticut,2014,75.100000,65.700000,82.600000,192.000000
otavirus Vaccination - Facility Type,Hispanic,Ohio,2010,61.700000,52.800000,69.900000,200.000000
otavirus Vaccination - Poverty,Hispanic,District of Columbia,2015,82.700000,69.200000,91.100000,61.000000
otavirus Vaccination - Age,19-35 Months,Region  8,2015,74.900000,71.100000,78.300000,1416.000000
otavirus Vaccination - Age,19-35 Months,Mississippi,2015,65.900000,57.500000,73.500000,233.000000
otavirus Vaccination - WIC,Not Participating ,New York,2016,79.400000,73.100000,84.600000,297.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,NY-City of New York,2016,71.100000,64.500000,76.900000,268.000000
otavirus Vaccination - Age,7 Months,Idaho,2011,62.000000,53.500000,69.900000,282.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Region  8,2016,76.600000,71.700000,80.900000,1172.000000
otavirus Vaccination - Poverty,Living Below Poverty,IL-Rest of State,2017,62.500000,48.900000,74.500000,69.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Massachusetts,2009,44.400000,36.600000,52.400000,208.000000
otavirus Vaccination - Age,Asian only  non-Hispanic,TN-Rest of State,2009,48.200000,39.100000,57.400000,152.000000
otavirus Vaccination - Facility Type,Public,Maryland,2017,79.500000,69.100000,87.000000,308.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Alabama,2017,77.700000,58.200000,89.700000,49.000000
otavirus Vaccination - Facility Type,Private,Region  4,2011,71.600000,68.100000,74.800000,1598.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Pennsylvania,2013,82.100000,75.200000,87.300000,272.000000
otavirus Vaccination - Facility Type,Living Below Poverty,South Carolina,2010,51.900000,40.300000,63.300000,89.000000
otavirus Vaccination - Age,24 Months,Pennsylvania,2011,76.600000,71.700000,80.800000,671.000000
otavirus Vaccination - Facility Type,Private,IL-City of Chicago,2012,72.100000,57.900000,82.900000,122.000000
otavirus Vaccination - Facility Type,Public,Michigan,2009,54.700000,46.500000,62.600000,255.000000
otavirus Vaccination - Facility Type,Mixed,Oklahoma,2013,42.000000,29.000000,56.200000,61.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,Region  2,2010,55.100000,45.600000,64.100000,149.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Washington,2013,75.600000,62.800000,85.100000,85.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,New York,2012,62.600000,56.500000,68.300000,350.000000
otavirus Vaccination - Facility Type,Mixed,Missouri,2012,57.400000,40.300000,72.900000,51.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  6,2016,72.700000,68.300000,76.700000,921.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Hawaii,2011,51.900000,35.600000,67.800000,77.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,United States,2010,63.700000,45.100000,78.900000,88.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region  3,2013,76.400000,69.600000,82.100000,863.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,New Hampshire,2009,55.400000,47.800000,62.800000,232.000000
otavirus Vaccination - Facility Type,Public,Pennsylvania,2011,79.100000,73.600000,83.700000,497.000000
otavirus Vaccination - Facility Type,Other,Pennsylvania,2011,73.100000,61.500000,82.200000,159.000000
otavirus Vaccination - Age,Asian only  non-Hispanic,MD-Rest of State,2011,60.400000,49.100000,70.700000,123.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Florida,2011,79.700000,59.000000,91.500000,39.000000
otavirus Vaccination - Facility Type,Mixed,Nevada,2011,61.100000,49.900000,71.200000,175.000000
otavirus Vaccination - Poverty,Unknown poverty,United States,2015,72.000000,65.600000,77.600000,529.000000
otavirus Vaccination - Age,19 Months,Alaska,2011,55.600000,48.000000,62.900000,278.000000
otavirus Vaccination - Age,19-35 Months,Indiana,2014,66.000000,58.500000,72.700000,309.000000
otavirus Vaccination - Facility Type,Private,Alaska,2012,64.800000,54.500000,74.000000,141.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,West Virginia,2009,40.200000,28.500000,53.200000,89.000000
otavirus Vaccination - Age,19-35 Months,Virginia,2013,76.200000,65.800000,84.200000,274.000000
otavirus Vaccination - WIC,Participating,Kentucky,2011,60.200000,49.200000,70.300000,139.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Minnesota,2016,82.600000,66.200000,92.000000,51.000000
otavirus Vaccination - WIC,Participating,Region  3,2010,56.200000,50.600000,61.500000,829.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Louisiana,2013,63.000000,50.500000,74.000000,87.000000
otavirus Vaccination - Race/Ethnicity,Asian only  non-Hispanic,United States,2013,74.900000,67.600000,81.000000,570.000000
otavirus Vaccination - Poverty,Living Below Poverty,Region  1,2015,76.700000,67.500000,84.000000,272.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,California,2017,80.600000,61.000000,91.700000,73.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Mississippi,2014,70.900000,61.300000,79.000000,178.000000
otavirus Vaccination - Age,19-35 Months,Tennessee,2016,71.100000,63.200000,77.900000,237.000000
otavirus Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  1,2016,71.600000,54.500000,84.100000,75.000000
otavirus Vaccination - Facility Type,Other,New Hampshire,2016,77.400000,64.600000,86.500000,91.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  5,2014,60.000000,49.000000,70.100000,198.000000
otavirus Vaccination - Age,24 Months,IL-City of Chicago,2017,77.600000,67.000000,85.600000,137.000000
otavirus Vaccination - Facility Type,Other,Missouri,2010,63.200000,46.200000,77.400000,45.000000
otavirus Vaccination - Facility Type,Mixed,North Carolina,2015,61.500000,43.800000,76.600000,43.000000
otavirus Vaccination - Age,19 Months,South Carolina,2011,55.800000,48.100000,63.200000,269.000000
otavirus Vaccination - WIC,Not Participating ,Ohio,2014,75.400000,65.000000,83.400000,136.000000
otavirus Vaccination - Poverty,Native Hawaiian or other Pacific Islander only  non-Hispanic,California,2012,66.100000,54.400000,76.100000,107.000000
otavirus Vaccination - WIC,Participating,IL-City of Chicago,2013,70.800000,59.500000,80.000000,98.000000
otavirus Vaccination - Facility Type,Private,Colorado,2009,47.100000,36.200000,58.300000,208.000000
otavirus Vaccination - Poverty,Living Below Poverty,Texas,2010,55.600000,48.200000,62.800000,466.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Rhode Island,2014,89.100000,82.300000,93.500000,157.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Maine,2009,25.100000,19.300000,31.900000,218.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Maryland,2013,79.700000,69.000000,87.300000,180.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Hawaii,2015,64.600000,44.800000,80.400000,37.000000
otavirus Vaccination - Facility Type,Public,Georgia,2012,72.900000,63.400000,80.700000,198.000000
otavirus Vaccination - Age,7 Months,Delaware,2009,56.400000,48.900000,63.600000,251.000000
otavirus Vaccination - WIC,Not Participating ,Alabama,2016,90.100000,80.000000,95.400000,119.000000
otavirus Vaccination - Age,19-35 Months,New Mexico,2011,72.900000,65.900000,79.000000,332.000000
otavirus Vaccination - Facility Type,Other,TX-El Paso County,2012,75.200000,66.700000,82.100000,199.000000
otavirus Vaccination - Age,19 Months,PA-Rest of State,2015,74.900000,67.300000,81.100000,303.000000
otavirus Vaccination - Age,19 Months,Missouri,2014,74.400000,66.400000,81.100000,272.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-City of Houston,2012,78.500000,69.200000,85.600000,238.000000
otavirus Vaccination - Age,19 Months,District of Columbia,2012,54.200000,47.400000,60.900000,320.000000
otavirus Vaccination - Poverty,Black only  non-Hispanic,Region 10,2013,80.300000,68.600000,88.400000,150.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,IL-Rest of State,2011,58.000000,42.700000,71.900000,58.000000
otavirus Vaccination - Facility Type,Mixed,Guam,2017,50.400000,40.500000,60.200000,122.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Vermont,2013,78.700000,70.600000,85.000000,179.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,IL-Rest of State,2015,79.000000,72.100000,84.500000,273.000000
otavirus Vaccination - WIC,Not Participating ,Washington,2009,20.600000,15.000000,27.600000,266.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Alaska,2012,61.300000,53.800000,68.400000,256.000000
otavirus Vaccination - Facility Type,Living Below Poverty,PA-Rest of State,2016,53.400000,34.200000,71.600000,43.000000
otavirus Vaccination - WIC,Participating,Colorado,2009,45.200000,30.400000,60.900000,89.000000
otavirus Vaccination - WIC,Participating,Vermont,2014,77.100000,67.700000,84.400000,118.000000
otavirus Vaccination - Facility Type,Private,Arkansas,2015,75.300000,64.200000,83.800000,99.000000
otavirus Vaccination - Age,24 Months,North Carolina,2011,70.500000,62.300000,77.500000,287.000000
otavirus Vaccination - Age,19-35 Months,FL-Rest of State,2009,25.800000,16.200000,38.500000,73.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Texas,2015,78.900000,72.800000,84.000000,749.000000
otavirus Vaccination - VFC Program Provider,Participating,Louisiana,2016,64.900000,56.700000,72.300000,201.000000
otavirus Vaccination - VFC Program Provider,Participating,Alabama,2011,72.800000,65.500000,79.100000,300.000000
otavirus Vaccination - Age,19-35 Months,Arizona,2011,64.600000,55.700000,72.700000,279.000000
